{ 0.00000000000000*10^+00,   0.00000000000000*10^+00,   1.00000000000000*10^+00} 
{ 6.45264609177000*10^-01,  -1.09514062945000*10^-01,   7.56068948020000*10^-01} 
{-6.92702802077000*10^-01,   5.91713633225000*10^-01,   4.12356404400000*10^-01} 
{-7.65664532448000*10^-01,  -5.50914661651000*10^-01,   3.32040448332000*10^-01} 
{ 8.76673283744000*10^-01,   2.86727179800000*10^-01,  -3.86304902808000*10^-01} 
{-3.69038882026000*10^-01,  -9.08876279066000*10^-01,  -1.94304433569000*10^-01} 
{ 1.85081086726000*10^-01,   2.13314064689000*10^-01,  -9.59292500305000*10^-01} 
{ 9.62053152641000*10^-01,  -2.72780076409000*10^-01,   6.69039674400000*10^-03} 
{ 6.34136225282000*10^-01,   6.13535007910000*10^-02,  -7.70783364977000*10^-01} 
{ 3.49297916370000*10^-02,   9.94275009991000*10^-01,   1.00980761354000*10^-01} 
{-6.00120995239000*10^-01,   7.75256962733000*10^-01,   1.97056927834000*10^-01} 
{ 3.46668437171000*10^-01,   2.65455015711000*10^-01,   8.99641389278000*10^-01} 
{ 7.47847010858000*10^-01,   4.64787357387000*10^-01,   4.74022742876000*10^-01} 
{ 7.13685200478000*10^-01,  -6.99111169751000*10^-01,   4.35546432360000*10^-02} 
{ 2.20508959540000*10^-02,  -3.66402278957000*10^-01,  -9.30195209600000*10^-01} 
{ 3.20980070321000*10^-01,   7.11603589576000*10^-01,   6.24973700053000*10^-01} 
{ 9.51496628541000*10^-01,  -2.73655107704000*10^-01,  -1.40595333857000*10^-01} 
{ 1.09121197258000*10^-01,  -9.07092789368000*10^-01,   4.06540570898000*10^-01} 
{ 9.42418894945000*10^-01,   3.34415948344000*10^-01,  -3.54963988400000*10^-03} 
{-1.10198444600000*10^-01,   9.37240606884000*10^-01,   3.30811649759000*10^-01} 
{-5.41902644943000*10^-01,   7.70775678649000*10^-01,  -3.35031903865000*10^-01} 
{-3.20920294066000*10^-01,   8.24203082707000*10^-01,   4.66582729335000*10^-01} 
{ 3.23168389511000*10^-01,   2.54999786917000*10^-01,  -9.11338192272000*10^-01} 
{-1.50473941928000*10^-01,  -8.48685065776000*10^-01,  -5.07041666857000*10^-01} 
{ 3.79587255443000*10^-01,  -7.86504305000000*10^-03,  -9.25122508970000*10^-01} 
{-4.15483120315000*10^-01,  -4.99497871791000*10^-01,   7.60181328901000*10^-01}
