{ 0.00000000000000*10^+00,   0.00000000000000*10^+00,   1.00000000000000*10^+00} 
{ 1.85128720721000*10^-01,  -3.47557630860000*10^-01,  -9.19201310919000*10^-01} 
{-9.02941002030000*10^-01,  -4.28904615811000*10^-01,  -2.71731004870000*10^-02} 
{ 3.38731611000000*10^-01,  -1.30948852014000*10^-01,   9.31725975738000*10^-01} 
{-7.77632476545000*10^-01,  -4.34990979425000*10^-01,   4.53949974381000*10^-01} 
{-3.12105326278000*10^-01,  -7.02535061632000*10^-01,  -6.39558247924000*10^-01} 
{ 1.26463994808000*10^-01,   9.24313076695000*10^-01,  -3.60072484742000*10^-01} 
{ 9.17039828935000*10^-01,  -2.04545606514000*10^-01,  -3.42343463502000*10^-01} 
{-5.04194030829000*10^-01,  -6.68863446025000*10^-01,   5.46269228356000*10^-01} 
{ 7.70040490298000*10^-01,  -2.72705424630000*10^-02,  -6.37411923967000*10^-01} 
{ 1.50392733720000*10^-01,   1.96726881403000*10^-01,   9.68855283196000*10^-01} 
{-9.20278253143000*10^-01,   2.26412335048000*10^-01,   3.19100910888000*10^-01} 
{ 7.70753529256000*10^-01,   6.33177894648000*10^-01,  -7.08854771330000*10^-02} 
{-6.31755386770000*10^-02,   5.92471255243000*10^-01,   8.03110616928000*10^-01} 
{ 1.75419300768000*10^-01,   6.95166333974000*10^-01,   6.97116803001000*10^-01} 
{-3.31233919366000*10^-01,   1.73393151625000*10^-01,  -9.27479868046000*10^-01} 
{-7.65587932236000*10^-01,   3.31658728912000*10^-01,   5.51250946078000*10^-01} 
{-8.62311048929000*10^-01,   3.23684981686000*10^-01,  -3.89419680455000*10^-01} 
{ 9.48116751196000*10^-01,  -7.65059249070000*10^-02,  -3.08579762065000*10^-01} 
{-9.28857069449000*10^-01,  -2.66232581924000*10^-01,  -2.57574759742000*10^-01} 
{-5.78744079750000*10^-02,   6.94887392781000*10^-01,  -7.16785926379000*10^-01} 
{-9.54380127370000*10^-01,  -2.98076598743000*10^-01,  -1.75759427160000*10^-02} 
{ 1.66132052938000*10^-01,   7.80268044623000*10^-01,  -6.02977544795000*10^-01} 
{ 7.99542486490000*10^-02,  -9.59360697908000*10^-01,   2.70618494254000*10^-01} 
{ 6.28016868130000*10^-02,  -7.43755354527000*10^-01,  -6.65495244721000*10^-01} 
{-8.34691401732000*10^-01,  -3.07727529979000*10^-01,   4.56720955471000*10^-01} 
{ 4.57881971295000*10^-01,  -8.14775845560000*10^-02,   8.85271429324000*10^-01} 
{ 5.92547609093000*10^-01,  -4.72308071303000*10^-01,   6.52543038229000*10^-01} 
{ 6.72275421729000*10^-01,  -3.00492310262000*10^-01,  -6.76572338197000*10^-01} 
{ 8.73873101781000*10^-01,  -2.48624233461000*10^-01,   4.17770023481000*10^-01} 
{-6.49946076770000*10^-02,  -7.11879287770000*10^-01,  -6.99287909674000*10^-01} 
{ 5.61160000540000*10^-02,   5.35293954914000*10^-01,   8.42799724947000*10^-01} 
{ 3.12434528477000*10^-01,  -7.65471786445000*10^-01,  -5.62527874485000*10^-01} 
{ 1.58234445233000*10^-01,   9.28760849306000*10^-01,   3.35209106586000*10^-01} 
{-6.31802330982000*10^-01,  -5.10418755424000*10^-01,  -5.83351102405000*10^-01} 
{-8.67728217782000*10^-01,   4.84892268717000*10^-01,   1.09211848274000*10^-01} 
{-1.98783001573000*10^-01,   8.17174117819000*10^-01,  -5.41028446066000*10^-01} 
{-3.45571351397000*10^-01,  -3.21852947166000*10^-01,  -8.81470998669000*10^-01} 
{ 2.97438949340000*10^-02,   1.39341880682000*10^-01,   9.89797525256000*10^-01} 
{-2.91195214926000*10^-01,   6.39289430763000*10^-01,   7.11698229953000*10^-01} 
{-2.23847983638000*10^-01,   9.34169025455000*10^-01,  -2.77885429813000*10^-01} 
{-7.50123182307000*10^-01,  -6.60487413068000*10^-01,  -3.27351270600000*10^-02} 
{ 3.27864833597000*10^-01,  -8.37091592016000*10^-01,  -4.37929580488000*10^-01} 
{ 9.73509273140000*10^-01,   2.09568110465000*10^-01,  -9.14379690660000*10^-02} 
{-8.06362504565000*10^-01,  -5.26170140340000*10^-01,  -2.70045356648000*10^-01} 
{-3.06333467850000*10^-01,   7.50800587644000*10^-01,  -5.85199354125000*10^-01} 
{ 5.09819220033000*10^-01,   7.93321306148000*10^-01,   3.32754666528000*10^-01} 
{-8.04531908185000*10^-01,   5.58028350655000*10^-01,   2.03304620155000*10^-01} 
{-1.66335652140000*10^-02,  -9.35111735582000*10^-01,  -3.53962380043000*10^-01} 
{-5.31027953025000*10^-01,  -2.24976897790000*10^-01,   8.16942292067000*10^-01} 
{-8.34515680454000*10^-01,  -5.50105067859000*10^-01,  -3.11125921730000*10^-02} 
{-1.98633322628000*10^-01,  -2.99768780172000*10^-01,   9.33104217961000*10^-01} 
{ 3.99865081306000*10^-01,   1.33151320558000*10^-01,  -9.06850948384000*10^-01} 
{-4.85162179852000*10^-01,   4.27754973970000*10^-02,   8.73377304528000*10^-01} 
{-3.15541332400000*10^-02,  -1.35534570738000*10^-01,   9.90270022171000*10^-01} 
{-1.76969381273000*10^-01,   7.34953382375000*10^-01,  -6.54618487233000*10^-01} 
{-5.19357901784000*10^-01,  -7.69632331680000*10^-01,  -3.71393920100000*10^-01} 
{ 5.40883472887000*10^-01,   5.49131330339000*10^-01,   6.37102700354000*10^-01} 
{-3.74942397698000*10^-01,  -5.67098972966000*10^-01,   7.33360043409000*10^-01} 
{-4.31803640506000*10^-01,  -6.05490609107000*10^-01,  -6.68525794812000*10^-01} 
{ 8.36626234339000*10^-01,  -5.23297174443000*10^-01,  -1.61915444708000*10^-01} 
{ 9.19249448612000*10^-01,   1.60167223257000*10^-01,  -3.59620510846000*10^-01} 
{-6.67718318707000*10^-01,   1.38560334892000*10^-01,   7.31405004398000*10^-01} 
{-9.62685922410000*10^-02,   3.51564336872000*10^-01,   9.31200770612000*10^-01} 
{-4.29126787375000*10^-01,   7.46462112422000*10^-01,  -5.08571052141000*10^-01} 
{-4.47754701347000*10^-01,   8.93963922916000*10^-01,   1.85534887900000*10^-02} 
{ 6.48858916957000*10^-01,  -7.29798315000000*10^-01,   2.15352096133000*10^-01} 
{-5.98487615202000*10^-01,   5.44712191568000*10^-01,  -5.87453149456000*10^-01} 
{ 3.02728174720000*10^-01,   3.64556810298000*10^-01,  -8.80598651087000*10^-01} 
{ 2.70789753586000*10^-01,  -2.45485082690000*10^-01,  -9.30811465083000*10^-01} 
{ 9.09050531565000*10^-01,   4.11484965299000*10^-01,   6.56296761660000*10^-02} 
{ 5.07303015190000*10^-01,   8.37529480374000*10^-01,   2.02948319243000*10^-01} 
{ 4.42047011922000*10^-01,  -8.18392995762000*10^-01,  -3.67188430835000*10^-01} 
{ 5.14615989113000*10^-01,   4.51439558786000*10^-01,   7.28953159340000*10^-01} 
{ 2.72678696615000*10^-01,   8.01917477147000*10^-01,  -5.31577546796000*10^-01} 
{-2.88000542964000*10^-01,  -8.33907908796000*10^-01,   4.70800687022000*10^-01} 
{-2.21857341831000*10^-01,   5.40083839459000*10^-01,   8.11842821136000*10^-01} 
{-3.12231501523000*10^-01,  -6.07675156284000*10^-01,  -7.30234478706000*10^-01} 
{-2.84619040787000*10^-01,  -7.54897819614000*10^-01,   5.90864860660000*10^-01} 
{ 1.81328423673000*10^-01,  -3.11866802011000*10^-01,   9.32662372229000*10^-01} 
{ 5.06539069540000*10^-01,   7.31974763214000*10^-01,   4.55665575886000*10^-01} 
{-6.56694312450000*10^-02,   7.92925140539000*10^-01,  -6.05769962363000*10^-01} 
{ 8.82296862462000*10^-01,   2.83973235520000*10^-02,   4.69835969786000*10^-01} 
{ 6.22428955370000*10^-02,  -8.43615277699000*10^-01,   5.33328309007000*10^-01} 
{-1.57767053305000*10^-01,  -9.47147052914000*10^-01,   2.79324214934000*10^-01} 
{-7.06138170319000*10^-01,  -1.68270149757000*10^-01,  -6.87789241788000*10^-01} 
{ 6.50656131056000*10^-01,  -7.55311350416000*10^-01,   7.84306257280000*10^-02} 
{-4.95447626756000*10^-01,  -8.31286031669000*10^-01,  -2.51982504738000*10^-01} 
{ 4.41562057226000*10^-01,  -2.17839887875000*10^-01,   8.70384244382000*10^-01} 
{-3.84270280572000*10^-01,  -5.07824202899000*10^-01,  -7.71006439934000*10^-01} 
{ 9.68582654382000*10^-01,   2.43728957577000*10^-01,   4.94351784570000*10^-02} 
{-6.44297851132000*10^-01,   6.49923452744000*10^-01,   4.03087812516000*10^-01} 
{ 8.09652108831000*10^-01,  -5.84551945091000*10^-01,  -5.25593584010000*10^-02} 
{-8.46943275610000*10^-01,  -2.19315079496000*10^-01,  -4.84342837054000*10^-01} 
{-2.51528316600000*10^-01,  -2.43666070980000*10^-01,  -9.36675158100000*10^-01} 
{ 2.94890243981000*10^-01,   5.09814320094000*10^-01,   8.08164032256000*10^-01} 
{ 1.07374866752000*10^-01,  -5.50725672274000*10^-01,   8.27751092955000*10^-01} 
{-8.87765028994000*10^-01,   5.14048227360000*10^-02,  -4.57417530813000*10^-01} 
{-2.87354554487000*10^-01,   5.48827848877000*10^-01,  -7.84993854952000*10^-01} 
{ 4.71321898246000*10^-01,  -5.28312928688000*10^-01,   7.06216055902000*10^-01} 
{ 2.27531858416000*10^-01,   9.31886213338000*10^-01,  -2.82519625506000*10^-01} 
{-3.97701843220000*10^-02,  -3.97649442598000*10^-01,  -9.16675107789000*10^-01} 
{ 8.15178838522000*10^-01,   3.24667784728000*10^-01,   4.79660599576000*10^-01} 
{ 5.59243748552000*10^-01,  -1.58491951463000*10^-01,   8.13711700190000*10^-01} 
{-5.35116496074000*10^-01,  -6.92517429269000*10^-01,  -4.83807757056000*10^-01} 
{ 5.02870330079000*10^-01,   6.51028819020000*10^-01,   5.68579728738000*10^-01} 
{-4.47143643112000*10^-01,   2.17001570099000*10^-01,  -8.67740099914000*10^-01} 
{ 5.54578131732000*10^-01,  -8.19006945519000*10^-01,  -1.47209778873000*10^-01} 
{-8.09300675040000*10^-01,   4.88234608753000*10^-01,   3.26587483219000*10^-01} 
{-3.83959085480000*10^-01,  -1.87762308977000*10^-01,  -9.04057927350000*10^-01} 
{ 5.22010527810000*10^-02,   2.79625260034000*10^-01,  -9.58689086221000*10^-01} 
{ 1.76916230127000*10^-01,   5.84807060607000*10^-01,   7.91644711586000*10^-01} 
{ 6.94731381840000*10^-02,  -9.11470085712000*10^-01,   4.05457477330000*10^-01} 
{ 8.26906742075000*10^-01,   5.38824767030000*10^-01,  -1.60913362857000*10^-01} 
{ 2.17275346720000*10^-01,  -9.55087536502000*10^-01,   2.01492484540000*10^-01} 
{ 3.39412667300000*10^-01,  -8.90767828950000*10^-01,  -3.02211376661000*10^-01} 
{ 4.86267276815000*10^-01,   8.71201816874000*10^-01,  -6.74650263020000*10^-02} 
{-6.50678328548000*10^-01,   7.06755877395000*10^-01,   2.77693792739000*10^-01} 
{ 6.45442700191000*10^-01,  -7.35090792519000*10^-01,  -2.07473486316000*10^-01} 
{-3.90260142316000*10^-01,  -6.71029800982000*10^-01,   6.30409412615000*10^-01} 
{ 3.40414411035000*10^-01,  -9.31306401382000*10^-01,   1.29562400043000*10^-01} 
{-1.69928608444000*10^-01,  -8.95147111201000*10^-01,   4.12111535073000*10^-01} 
{ 1.71485963749000*10^-01,   1.89674422269000*10^-01,  -9.66755490170000*10^-01} 
{-5.02726016830000*10^-02,   5.85013431228000*10^-01,  -8.09463989812000*10^-01} 
{ 7.02415804757000*10^-01,   6.93907306554000*10^-01,   1.58444586967000*10^-01} 
{-7.02373842050000*10^-02,   3.41107850933000*10^-01,  -9.37396471026000*10^-01} 
{-2.11345568920000*10^-01,   9.31923432880000*10^-01,   2.94706236357000*10^-01} 
{ 1.16364937509000*10^-01,  -9.93177728066000*10^-01,  -7.56318667500000*10^-03} 
{-7.65322694230000*10^-02,   8.72793955649000*10^-01,   4.82051369378000*10^-01} 
{ 3.67721497880000*10^-01,   9.23639562765000*10^-01,  -1.08031745758000*10^-01} 
{ 7.30309797003000*10^-01,  -1.61963865283000*10^-01,  -6.63637933473000*10^-01}
